task,caseid,user,ASSIGNEDTEAMNAME,incAmt,end_timestamp,start_timestamp,CREATEDT
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,df5d8af18c5ca20e570eac104f8e83cb000da43e,b59b0fa351a0d93119479604eab1f762be1981b1,8257b54acdf35f028dcaee75e4c53c8aa501ac63,4503.26,1972-06-03T17:28:55.000,1972-06-03T17:28:52.000,1972-05-30T17:25:50.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,df5d8af18c5ca20e570eac104f8e83cb000da43e,b59b0fa351a0d93119479604eab1f762be1981b1,8257b54acdf35f028dcaee75e4c53c8aa501ac63,4503.26,1972-06-03T17:28:55.000,1972-06-03T17:28:52.000,1972-05-31T21:39:31.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,df5d8af18c5ca20e570eac104f8e83cb000da43e,b59b0fa351a0d93119479604eab1f762be1981b1,8257b54acdf35f028dcaee75e4c53c8aa501ac63,4503.26,1972-06-03T17:28:55.000,1972-06-03T17:28:52.000,1972-05-31T23:04:58.000
ac656841faa2a212dc205e2d7c7353b5810d2017,df5d8af18c5ca20e570eac104f8e83cb000da43e,ad9b0f8c3fae0bbd9c1bd51b5dc42b99ed069ba2,8257b54acdf35f028dcaee75e4c53c8aa501ac63,4503.26,1972-06-03T21:33:40.000,1972-06-03T17:31:35.000,1972-06-03T17:31:05.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,df5d8af18c5ca20e570eac104f8e83cb000da43e,296c11aa09a4333e75a2604c37c83be848b321a9,ab558841df55926c1ba6be98a175281d583e62b5,4503.26,1972-06-10T21:01:01.000,1972-06-10T18:44:19.000,1972-06-07T18:38:31.000
ac656841faa2a212dc205e2d7c7353b5810d2017,df5d8af18c5ca20e570eac104f8e83cb000da43e,36ddc9ad065481a60ede50ede21db62e8c09e197,4c05ffa8ab32276da7b849d403e43ec6d8d566fd,4503.26,1972-06-22T00:09:19.000,1972-06-22T00:09:04.000,1972-06-22T00:09:12.000
01eccc9676820fa21052b92c093b87563c9f2cde,df5d8af18c5ca20e570eac104f8e83cb000da43e,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,ab558841df55926c1ba6be98a175281d583e62b5,4503.26,1972-06-22T00:09:22.000,1972-06-22T00:09:20.000,1972-06-03T17:31:49.000
20679d925843a4c25682650e519725d0ddde7465,df5d8af18c5ca20e570eac104f8e83cb000da43e,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,ab558841df55926c1ba6be98a175281d583e62b5,4503.26,1972-06-22T00:09:23.000,1972-06-22T00:09:21.000,1972-06-04T00:20:22.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,df5d8af18c5ca20e570eac104f8e83cb000da43e,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,ab558841df55926c1ba6be98a175281d583e62b5,4503.26,1972-06-22T00:09:23.000,1972-06-22T00:09:21.000,1972-06-21T23:30:27.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,df5d8af18c5ca20e570eac104f8e83cb000da43e,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,ab558841df55926c1ba6be98a175281d583e62b5,4503.26,1972-06-22T00:09:23.000,1972-06-22T00:09:21.000,1972-06-21T23:31:43.000
7df0abdc10a97f4fed3aa69ecb347079a16c2c10,df5d8af18c5ca20e570eac104f8e83cb000da43e,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,ab558841df55926c1ba6be98a175281d583e62b5,4503.26,1972-06-22T00:09:38.000,1972-06-22T00:09:36.000,1972-06-22T00:09:31.000
d81d235c8e7843330a8c0a9e5066fa5f509fab61,df5d8af18c5ca20e570eac104f8e83cb000da43e,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,ab558841df55926c1ba6be98a175281d583e62b5,4503.26,1972-06-22T00:09:38.000,1972-06-22T00:09:36.000,1972-06-22T00:09:34.000
5eb74a1b83b6addb8454997d580d01b638e24a6f,df9f0751e412c195a8c2f15ccfdca394e8cf21c5,3d94ae9719c193113b49f823744d2d37a05b7310,ab558841df55926c1ba6be98a175281d583e62b5,2678.18,1972-05-24T23:11:20.000,1972-05-24T16:21:40.000,1972-05-24T16:12:04.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,df9f0751e412c195a8c2f15ccfdca394e8cf21c5,3d94ae9719c193113b49f823744d2d37a05b7310,ab558841df55926c1ba6be98a175281d583e62b5,2678.18,1972-05-24T23:11:41.000,1972-05-24T23:11:38.000,1972-05-24T16:14:10.000
7df0abdc10a97f4fed3aa69ecb347079a16c2c10,df9f0751e412c195a8c2f15ccfdca394e8cf21c5,3d94ae9719c193113b49f823744d2d37a05b7310,ab558841df55926c1ba6be98a175281d583e62b5,2678.18,1972-05-24T23:12:14.000,1972-05-24T23:12:10.000,1972-05-24T23:12:05.000
ac656841faa2a212dc205e2d7c7353b5810d2017,df9f0751e412c195a8c2f15ccfdca394e8cf21c5,376d447b48e0b6086d15c6b7edfc37a174b004d1,ab558841df55926c1ba6be98a175281d583e62b5,2678.18,1972-05-24T23:22:51.000,1972-05-24T23:12:20.000,1972-05-24T23:09:18.000
01eccc9676820fa21052b92c093b87563c9f2cde,df9f0751e412c195a8c2f15ccfdca394e8cf21c5,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,2678.18,1972-06-01T17:07:06.000,1972-06-01T17:07:03.000,1972-05-24T23:11:54.000
20679d925843a4c25682650e519725d0ddde7465,df9f0751e412c195a8c2f15ccfdca394e8cf21c5,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,2678.18,1972-06-01T17:07:06.000,1972-06-01T17:07:04.000,1972-05-24T23:11:59.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,df9f0751e412c195a8c2f15ccfdca394e8cf21c5,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,2678.18,1972-06-01T17:07:06.000,1972-06-01T17:07:04.000,1972-05-25T21:09:05.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,df9f0751e412c195a8c2f15ccfdca394e8cf21c5,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,2678.18,1972-06-01T17:07:06.000,1972-06-01T17:07:04.000,1972-05-31T21:07:21.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,df9f0751e412c195a8c2f15ccfdca394e8cf21c5,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,2678.18,1972-06-01T20:26:55.000,1972-06-01T20:26:52.000,1972-06-01T18:59:46.000
01eccc9676820fa21052b92c093b87563c9f2cde,df9f0751e412c195a8c2f15ccfdca394e8cf21c5,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,2678.18,1972-06-01T20:26:55.000,1972-06-01T20:26:53.000,1972-06-01T17:14:31.000
01eccc9676820fa21052b92c093b87563c9f2cde,df9f0751e412c195a8c2f15ccfdca394e8cf21c5,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,2678.18,1972-06-20T21:07:11.000,1972-06-20T21:07:09.000,1972-06-01T20:26:58.000
20679d925843a4c25682650e519725d0ddde7465,df9f0751e412c195a8c2f15ccfdca394e8cf21c5,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,2678.18,1972-06-20T21:07:12.000,1972-06-20T21:07:09.000,1972-06-01T20:30:52.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,df9f0751e412c195a8c2f15ccfdca394e8cf21c5,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,2678.18,1972-06-20T21:07:12.000,1972-06-20T21:07:09.000,1972-06-18T16:22:44.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,df9f0751e412c195a8c2f15ccfdca394e8cf21c5,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,2678.18,1972-06-20T21:07:12.000,1972-06-20T21:07:09.000,1972-06-18T16:22:50.000
01eccc9676820fa21052b92c093b87563c9f2cde,df9f0751e412c195a8c2f15ccfdca394e8cf21c5,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,2678.18,1972-07-13T20:00:02.000,1972-07-13T20:00:01.000,1972-06-20T21:11:25.000
20679d925843a4c25682650e519725d0ddde7465,df9f0751e412c195a8c2f15ccfdca394e8cf21c5,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,2678.18,1972-07-13T20:00:03.000,1972-07-13T20:00:01.000,1972-06-20T21:11:32.000
7df0abdc10a97f4fed3aa69ecb347079a16c2c10,df9f0751e412c195a8c2f15ccfdca394e8cf21c5,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,2678.18,1972-07-13T20:06:34.000,1972-07-13T20:06:32.000,1972-07-13T20:06:29.000
ac656841faa2a212dc205e2d7c7353b5810d2017,df9f0751e412c195a8c2f15ccfdca394e8cf21c5,3d94ae9719c193113b49f823744d2d37a05b7310,ab558841df55926c1ba6be98a175281d583e62b5,2678.18,1972-07-13T20:30:12.000,1972-07-13T20:07:27.000,1972-07-13T20:07:18.000
d81d235c8e7843330a8c0a9e5066fa5f509fab61,df9f0751e412c195a8c2f15ccfdca394e8cf21c5,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,2678.18,1972-07-13T22:45:44.000,1972-07-13T20:07:33.000,1972-07-13T20:07:30.000
5eb74a1b83b6addb8454997d580d01b638e24a6f,e001fd656bfce2bf018fab4bee258dc4c6bd5c1a,296c11aa09a4333e75a2604c37c83be848b321a9,94c1b6409617849557e6605cb41de7bf9e5d5aa2,1044.27,1972-06-23T23:19:24.000,1972-06-23T22:07:19.000,1972-06-23T21:38:47.000
c3d08f48336fa8d3a0e15f856118e83655acb308,e001fd656bfce2bf018fab4bee258dc4c6bd5c1a,985b9bf5de26f328e8f69fd92cdf457d8056539e,94c1b6409617849557e6605cb41de7bf9e5d5aa2,1044.27,1972-06-24T00:17:28.000,1972-06-24T00:17:26.000,1972-06-23T21:38:47.000
01eccc9676820fa21052b92c093b87563c9f2cde,e001fd656bfce2bf018fab4bee258dc4c6bd5c1a,985b9bf5de26f328e8f69fd92cdf457d8056539e,94c1b6409617849557e6605cb41de7bf9e5d5aa2,1044.27,1972-06-24T00:17:29.000,1972-06-24T00:17:26.000,1972-06-23T23:19:57.000
a12ac8712e66218cbd4e6b2092b190c23d1df406,e001fd656bfce2bf018fab4bee258dc4c6bd5c1a,985b9bf5de26f328e8f69fd92cdf457d8056539e,94c1b6409617849557e6605cb41de7bf9e5d5aa2,1044.27,1972-06-24T00:17:28.000,1972-06-24T00:17:26.000,1972-06-23T23:20:26.000
01eccc9676820fa21052b92c093b87563c9f2cde,e001fd656bfce2bf018fab4bee258dc4c6bd5c1a,c5676f623c9417dfdbfb7ec14aca67c07239f673,94c1b6409617849557e6605cb41de7bf9e5d5aa2,1044.27,1972-06-24T22:17:47.000,1972-06-24T22:17:44.000,1972-06-24T00:17:43.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,e001fd656bfce2bf018fab4bee258dc4c6bd5c1a,c5676f623c9417dfdbfb7ec14aca67c07239f673,94c1b6409617849557e6605cb41de7bf9e5d5aa2,1044.27,1972-06-24T22:17:47.000,1972-06-24T22:17:44.000,1972-06-24T00:59:19.000
7df0abdc10a97f4fed3aa69ecb347079a16c2c10,e001fd656bfce2bf018fab4bee258dc4c6bd5c1a,c5676f623c9417dfdbfb7ec14aca67c07239f673,94c1b6409617849557e6605cb41de7bf9e5d5aa2,1044.27,1972-06-24T22:17:47.000,1972-06-24T22:17:44.000,1972-06-24T22:17:42.000
20679d925843a4c25682650e519725d0ddde7465,e001fd656bfce2bf018fab4bee258dc4c6bd5c1a,c5676f623c9417dfdbfb7ec14aca67c07239f673,94c1b6409617849557e6605cb41de7bf9e5d5aa2,1044.27,1972-06-24T22:17:47.000,1972-06-24T22:17:45.000,1972-06-24T00:17:38.000
ac656841faa2a212dc205e2d7c7353b5810d2017,e001fd656bfce2bf018fab4bee258dc4c6bd5c1a,a9de2e13f5bfec81dd26f077fc0f2d7b1016ff79,ab558841df55926c1ba6be98a175281d583e62b5,1044.27,1972-06-24T22:51:11.000,1972-06-24T22:22:08.000,1972-06-24T22:21:45.000
d81d235c8e7843330a8c0a9e5066fa5f509fab61,e001fd656bfce2bf018fab4bee258dc4c6bd5c1a,c5676f623c9417dfdbfb7ec14aca67c07239f673,94c1b6409617849557e6605cb41de7bf9e5d5aa2,1044.27,1972-06-27T16:25:47.000,1972-06-24T22:22:10.000,1972-06-24T22:21:53.000
5eb74a1b83b6addb8454997d580d01b638e24a6f,e044105cb053485481e68ac9fbda12b1bc139caf,1ec29f6062fd9197026c1806c75423cecb812c46,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-10T21:28:34.000,1972-03-10T21:28:28.000,1972-03-10T20:01:29.000
01eccc9676820fa21052b92c093b87563c9f2cde,e044105cb053485481e68ac9fbda12b1bc139caf,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-10T21:47:19.000,1972-03-10T21:47:17.000,1972-03-10T21:39:06.000
20679d925843a4c25682650e519725d0ddde7465,e044105cb053485481e68ac9fbda12b1bc139caf,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-10T21:47:19.000,1972-03-10T21:47:18.000,1972-03-10T21:39:00.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,e044105cb053485481e68ac9fbda12b1bc139caf,1ec29f6062fd9197026c1806c75423cecb812c46,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-10T22:18:07.000,1972-03-10T22:17:45.000,1972-03-10T22:14:50.000
01eccc9676820fa21052b92c093b87563c9f2cde,e044105cb053485481e68ac9fbda12b1bc139caf,1ec29f6062fd9197026c1806c75423cecb812c46,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-10T22:18:08.000,1972-03-10T22:17:46.000,1972-03-10T21:48:19.000
20679d925843a4c25682650e519725d0ddde7465,e044105cb053485481e68ac9fbda12b1bc139caf,1ec29f6062fd9197026c1806c75423cecb812c46,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-10T22:18:08.000,1972-03-10T22:17:46.000,1972-03-10T21:48:22.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,e044105cb053485481e68ac9fbda12b1bc139caf,36ddc9ad065481a60ede50ede21db62e8c09e197,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-10T22:26:33.000,1972-03-10T22:19:27.000,1972-03-10T22:19:26.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,e044105cb053485481e68ac9fbda12b1bc139caf,36ddc9ad065481a60ede50ede21db62e8c09e197,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-10T22:26:33.000,1972-03-10T22:22:02.000,1972-03-10T22:22:02.000
20679d925843a4c25682650e519725d0ddde7465,e044105cb053485481e68ac9fbda12b1bc139caf,985b9bf5de26f328e8f69fd92cdf457d8056539e,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-16T17:56:36.000,1972-03-16T17:56:33.000,1972-03-10T22:19:25.000
01eccc9676820fa21052b92c093b87563c9f2cde,e044105cb053485481e68ac9fbda12b1bc139caf,985b9bf5de26f328e8f69fd92cdf457d8056539e,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-16T17:56:36.000,1972-03-16T17:56:33.000,1972-03-10T22:19:29.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,e044105cb053485481e68ac9fbda12b1bc139caf,985b9bf5de26f328e8f69fd92cdf457d8056539e,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-16T17:56:36.000,1972-03-16T17:56:33.000,1972-03-10T22:28:14.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,e044105cb053485481e68ac9fbda12b1bc139caf,985b9bf5de26f328e8f69fd92cdf457d8056539e,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-16T17:56:36.000,1972-03-16T17:56:33.000,1972-03-10T22:30:54.000
01eccc9676820fa21052b92c093b87563c9f2cde,e044105cb053485481e68ac9fbda12b1bc139caf,985b9bf5de26f328e8f69fd92cdf457d8056539e,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-16T20:17:16.000,1972-03-16T20:17:14.000,1972-03-16T17:56:41.000
20679d925843a4c25682650e519725d0ddde7465,e044105cb053485481e68ac9fbda12b1bc139caf,985b9bf5de26f328e8f69fd92cdf457d8056539e,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-16T20:17:16.000,1972-03-16T20:17:14.000,1972-03-16T17:56:49.000
20679d925843a4c25682650e519725d0ddde7465,e044105cb053485481e68ac9fbda12b1bc139caf,0d978de9cbc92f4bdcbd9d0ff4e60125ee6a1e2f,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-17T19:27:46.000,1972-03-17T19:27:41.000,1972-03-16T20:17:25.000
01eccc9676820fa21052b92c093b87563c9f2cde,e044105cb053485481e68ac9fbda12b1bc139caf,0d978de9cbc92f4bdcbd9d0ff4e60125ee6a1e2f,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-17T19:27:45.000,1972-03-17T19:27:41.000,1972-03-16T20:17:43.000
01eccc9676820fa21052b92c093b87563c9f2cde,e044105cb053485481e68ac9fbda12b1bc139caf,985b9bf5de26f328e8f69fd92cdf457d8056539e,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-17T20:30:24.000,1972-03-17T20:30:22.000,1972-03-17T19:27:51.000
20679d925843a4c25682650e519725d0ddde7465,e044105cb053485481e68ac9fbda12b1bc139caf,985b9bf5de26f328e8f69fd92cdf457d8056539e,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-17T20:30:24.000,1972-03-17T20:30:23.000,1972-03-17T19:28:12.000
01eccc9676820fa21052b92c093b87563c9f2cde,e044105cb053485481e68ac9fbda12b1bc139caf,06d066a255e89b635ac2d0d8a17d756965fbf1fa,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-28T17:32:46.000,1972-03-28T17:32:44.000,1972-03-17T20:30:35.000
20679d925843a4c25682650e519725d0ddde7465,e044105cb053485481e68ac9fbda12b1bc139caf,06d066a255e89b635ac2d0d8a17d756965fbf1fa,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-28T17:32:46.000,1972-03-28T17:32:44.000,1972-03-17T20:30:44.000
01eccc9676820fa21052b92c093b87563c9f2cde,e044105cb053485481e68ac9fbda12b1bc139caf,278185df3bd8a90f7605abe14af149fe50907f05,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-28T19:51:00.000,1972-03-28T19:50:57.000,1972-03-28T17:32:49.000
20679d925843a4c25682650e519725d0ddde7465,e044105cb053485481e68ac9fbda12b1bc139caf,278185df3bd8a90f7605abe14af149fe50907f05,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-28T19:51:04.000,1972-03-28T19:50:58.000,1972-03-28T17:32:52.000
01eccc9676820fa21052b92c093b87563c9f2cde,e044105cb053485481e68ac9fbda12b1bc139caf,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-31T15:54:30.000,1972-03-31T15:54:27.000,1972-03-28T19:51:01.000
20679d925843a4c25682650e519725d0ddde7465,e044105cb053485481e68ac9fbda12b1bc139caf,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-31T15:54:30.000,1972-03-31T15:54:28.000,1972-03-28T19:51:11.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,e044105cb053485481e68ac9fbda12b1bc139caf,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-03-31T16:15:24.000,1972-03-31T16:15:18.000,1972-03-31T15:54:50.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,e044105cb053485481e68ac9fbda12b1bc139caf,376d447b48e0b6086d15c6b7edfc37a174b004d1,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-04-01T21:08:13.000,1972-04-01T21:08:09.000,1972-03-31T16:47:33.000
01eccc9676820fa21052b92c093b87563c9f2cde,e044105cb053485481e68ac9fbda12b1bc139caf,278185df3bd8a90f7605abe14af149fe50907f05,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-04-01T21:49:35.000,1972-04-01T21:49:29.000,1972-03-31T15:54:36.000
20679d925843a4c25682650e519725d0ddde7465,e044105cb053485481e68ac9fbda12b1bc139caf,278185df3bd8a90f7605abe14af149fe50907f05,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-04-01T21:49:32.000,1972-04-01T21:49:29.000,1972-03-31T15:54:48.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,e044105cb053485481e68ac9fbda12b1bc139caf,278185df3bd8a90f7605abe14af149fe50907f05,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-04-01T21:50:48.000,1972-04-01T21:49:29.000,1972-04-01T21:21:18.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,e044105cb053485481e68ac9fbda12b1bc139caf,376d447b48e0b6086d15c6b7edfc37a174b004d1,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-04-04T18:10:54.000,1972-04-04T18:10:49.000,1972-04-01T23:40:10.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,e044105cb053485481e68ac9fbda12b1bc139caf,376d447b48e0b6086d15c6b7edfc37a174b004d1,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-04-04T18:10:54.000,1972-04-04T18:10:49.000,1972-04-02T00:29:22.000
01eccc9676820fa21052b92c093b87563c9f2cde,e044105cb053485481e68ac9fbda12b1bc139caf,278185df3bd8a90f7605abe14af149fe50907f05,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-04-15T15:47:52.000,1972-04-15T15:36:41.000,1972-04-01T21:49:45.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,e044105cb053485481e68ac9fbda12b1bc139caf,278185df3bd8a90f7605abe14af149fe50907f05,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-04-15T15:39:30.000,1972-04-15T15:36:41.000,1972-04-11T20:11:00.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,e044105cb053485481e68ac9fbda12b1bc139caf,278185df3bd8a90f7605abe14af149fe50907f05,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-04-15T16:05:51.000,1972-04-15T15:36:41.000,1972-04-14T23:28:10.000
20679d925843a4c25682650e519725d0ddde7465,e044105cb053485481e68ac9fbda12b1bc139caf,278185df3bd8a90f7605abe14af149fe50907f05,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-04-15T15:48:01.000,1972-04-15T15:36:42.000,1972-04-01T21:50:09.000
a12ac8712e66218cbd4e6b2092b190c23d1df406,e044105cb053485481e68ac9fbda12b1bc139caf,278185df3bd8a90f7605abe14af149fe50907f05,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-04-15T15:48:24.000,1972-04-15T15:48:22.000,1972-04-15T15:48:19.000
d81d235c8e7843330a8c0a9e5066fa5f509fab61,e044105cb053485481e68ac9fbda12b1bc139caf,36ddc9ad065481a60ede50ede21db62e8c09e197,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-05-03T21:23:39.000,1972-05-03T21:23:36.000,1972-05-02T01:34:15.000
20679d925843a4c25682650e519725d0ddde7465,e044105cb053485481e68ac9fbda12b1bc139caf,cdd6528e0ad34e0a9f45e8285608f450820450c9,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-05-05T21:29:18.000,1972-05-04T16:17:06.000,1972-04-15T15:48:07.000
01eccc9676820fa21052b92c093b87563c9f2cde,e044105cb053485481e68ac9fbda12b1bc139caf,cdd6528e0ad34e0a9f45e8285608f450820450c9,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-05-05T21:29:51.000,1972-05-05T21:29:49.000,1972-04-15T15:47:54.000
20679d925843a4c25682650e519725d0ddde7465,e044105cb053485481e68ac9fbda12b1bc139caf,06d066a255e89b635ac2d0d8a17d756965fbf1fa,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-05-23T20:56:49.000,1972-05-23T20:56:47.000,1972-05-05T21:29:12.000
01eccc9676820fa21052b92c093b87563c9f2cde,e044105cb053485481e68ac9fbda12b1bc139caf,06d066a255e89b635ac2d0d8a17d756965fbf1fa,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-05-23T20:56:48.000,1972-05-23T20:56:47.000,1972-05-05T21:29:29.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,e044105cb053485481e68ac9fbda12b1bc139caf,06d066a255e89b635ac2d0d8a17d756965fbf1fa,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-05-23T20:56:56.000,1972-05-23T20:56:55.000,1972-05-23T20:56:51.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,e044105cb053485481e68ac9fbda12b1bc139caf,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-06-08T18:01:38.000,1972-06-03T16:32:43.000,1972-05-23T22:56:45.000
01eccc9676820fa21052b92c093b87563c9f2cde,e044105cb053485481e68ac9fbda12b1bc139caf,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-06-08T18:01:38.000,1972-06-08T18:01:34.000,1972-05-23T20:56:51.000
01eccc9676820fa21052b92c093b87563c9f2cde,e044105cb053485481e68ac9fbda12b1bc139caf,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-06-08T18:01:54.000,1972-06-08T18:01:45.000,1972-06-08T18:01:43.000
20679d925843a4c25682650e519725d0ddde7465,e044105cb053485481e68ac9fbda12b1bc139caf,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-06-08T18:01:54.000,1972-06-08T18:01:50.000,1972-05-23T20:57:01.000
a12ac8712e66218cbd4e6b2092b190c23d1df406,e044105cb053485481e68ac9fbda12b1bc139caf,c9ec1c4fd67b28f288c71e9f8949523c471f31b9,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-06-13T19:20:39.000,1972-06-13T19:20:36.000,1972-06-08T18:08:06.000
01eccc9676820fa21052b92c093b87563c9f2cde,e044105cb053485481e68ac9fbda12b1bc139caf,c9ec1c4fd67b28f288c71e9f8949523c471f31b9,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-06-13T19:20:39.000,1972-06-13T19:20:37.000,1972-06-08T18:07:59.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,e044105cb053485481e68ac9fbda12b1bc139caf,c9ec1c4fd67b28f288c71e9f8949523c471f31b9,d55a31caeb308e00cb303c4195753040959b66bc,1024.37,1972-06-13T19:20:39.000,1972-06-13T19:20:37.000,1972-06-08T19:02:09.000
