task,caseid,user,LogType,elementId,processId,resourceId,end_timestamp,start_timestamp
T,360,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-04T04:07:50.144,2020-06-04T04:00:21.283
A,361,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-06-03T17:19:30.486,2020-06-03T17:18:23.405
B,361,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-06-03T20:09:47.953,2020-06-03T20:07:52.725
G,361,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-06-03T21:13:39.216,2020-06-03T21:11:34.574
F,361,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-06-03T21:20:25.978,2020-06-03T21:13:39.216
D,361,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-06-03T21:25:55.231,2020-06-03T21:20:25.978
H,361,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-06-03T22:13:20.513,2020-06-03T21:25:55.231
C,361,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-06-03T22:15:07.771,2020-06-03T22:13:20.513
E,361,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-06-03T22:15:56.088,2020-06-03T22:15:07.771
I,361,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T00:50:46.472,2020-06-04T00:49:46.472
P,361,ABC-000001,MXML.EnactmentLog,Task_0tm4h1h,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T02:30:36.803,2020-06-04T02:29:43.929
Q,361,DEF-000002,MXML.EnactmentLog,Task_08t6quk,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-04T03:51:35.996,2020-06-04T03:40:52.949
R,361,DEF-000002,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-04T06:33:54.087,2020-06-04T03:54:52.244
S,361,DEF-000002,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-04T06:42:55.135,2020-06-04T06:33:54.087
T,361,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-04T06:46:51.391,2020-06-04T06:42:55.135
I,361,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T06:47:51.391,2020-06-04T06:46:51.391
J,361,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T06:51:36.161,2020-06-04T06:47:51.391
K,361,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T06:51:38.161,2020-06-04T06:51:36.161
N,361,ABC-000001,MXML.EnactmentLog,Task_1k76one,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T06:51:43.897,2020-06-04T06:51:38.161
Y,361,JKL-000003,MXML.EnactmentLog,Task_1n1wfe0,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-06-04T06:55:57.207,2020-06-04T06:51:43.897
Z,361,JKL-000001,MXML.EnactmentLog,Task_0t0yzbp,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-06-04T08:01:57.124,2020-06-04T06:55:57.207
AA,361,JKL-000002,MXML.EnactmentLog,Task_06c1top,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-06-04T08:13:39.401,2020-06-04T08:01:57.124
R,361,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-04T08:42:16.889,2020-06-04T08:13:39.401
S,361,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-04T09:28:46.531,2020-06-04T08:42:16.889
T,361,DEF-000001,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-04T09:44:23.467,2020-06-04T09:28:46.531
A,362,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-06-03T18:38:03.317,2020-06-03T18:02:25.385
B,362,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-06-03T20:34:11.024,2020-06-03T20:23:40.595
G,362,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-06-03T23:38:23.516,2020-06-03T23:31:42.258
F,362,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-06-03T23:42:24.410,2020-06-03T23:38:23.516
D,362,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-06-03T23:51:42.251,2020-06-03T23:42:24.410
H,362,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-06-03T23:58:58.757,2020-06-03T23:51:42.251
C,362,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T00:00:55.459,2020-06-03T23:58:58.757
E,362,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T00:10:14.638,2020-06-04T00:00:55.459
I,362,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T02:16:59.731,2020-06-04T02:15:59.731
J,362,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T02:46:22.857,2020-06-04T02:32:36.803
K,362,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T03:32:33.323,2020-06-04T03:32:31.323
L,362,ABC-000001,MXML.EnactmentLog,Task_0jnkm8s,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T03:59:24.992,2020-06-04T03:55:04.677
A,363,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-06-03T19:07:13.396,2020-06-03T19:01:45.669
B,363,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-06-03T20:54:05.257,2020-06-03T20:49:42.201
G,363,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T00:40:11.922,2020-06-04T00:36:56.604
F,363,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T00:40:27.361,2020-06-04T00:40:11.922
D,363,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T00:40:36.880,2020-06-04T00:40:27.361
H,363,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T00:42:02.989,2020-06-04T00:40:36.880
C,363,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T00:43:20.331,2020-06-04T00:42:02.989
E,363,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T00:46:30.739,2020-06-04T00:43:20.331
I,363,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T02:29:43.929,2020-06-04T02:28:43.929
J,363,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T03:21:02.451,2020-06-04T02:46:26.857
K,363,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T03:55:00.677,2020-06-04T03:54:58.677
M,363,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T04:03:03.798,2020-06-04T03:59:24.992
O,363,ABC-000001,MXML.EnactmentLog,Task_1l1hbv6,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T04:08:45.561,2020-06-04T04:03:03.798
U,363,GHI-000002,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-06-04T04:18:26.198,2020-06-04T04:03:03.798
BB,363,MNO-000002,MXML.EnactmentLog,Task_1pzwok3,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-06-04T04:08:59.261,2020-06-04T04:08:45.561
CC,363,MNO-000003,MXML.EnactmentLog,Task_0t6ryvv,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-06-04T04:10:27.396,2020-06-04T04:08:59.261
DD,363,MNO-000002,MXML.EnactmentLog,Task_1e72t9f,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-06-04T04:19:21.965,2020-06-04T04:10:27.396
V,363,GHI-000003,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-06-04T08:23:38.265,2020-06-04T04:18:26.198
X,363,GHI-000001,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-06-04T08:41:56.334,2020-06-04T08:23:38.265
R,363,DEF-000002,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-04T10:48:57.473,2020-06-04T08:41:56.334
S,363,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-04T10:50:17.666,2020-06-04T10:48:57.473
T,363,DEF-000001,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-04T11:01:20.116,2020-06-04T10:50:17.666
A,364,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-06-03T20:49:42.201,2020-06-03T20:35:54.897
B,364,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T00:36:56.604,2020-06-04T00:33:48.460
G,364,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T01:24:50.204,2020-06-04T01:23:35.590
F,364,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T01:28:06.574,2020-06-04T01:24:50.204
D,364,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T01:34:02.624,2020-06-04T01:28:06.574
H,364,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T01:43:10.244,2020-06-04T01:34:02.624
C,364,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T01:46:26.712,2020-06-04T01:43:10.244
E,364,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T01:48:03.325,2020-06-04T01:46:26.712
I,364,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T02:32:36.803,2020-06-04T02:31:36.803
J,364,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T03:32:31.323,2020-06-04T03:22:12.907
K,364,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T03:55:04.677,2020-06-04T03:55:02.677
L,364,ABC-000001,MXML.EnactmentLog,Task_0jnkm8s,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T04:35:30.128,2020-06-04T04:09:17.646
A,365,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T11:34:48.873,2020-06-04T11:13:55.891
B,365,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T11:39:05.176,2020-06-04T11:34:48.873
G,365,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T11:42:22.785,2020-06-04T11:39:05.176
F,365,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T11:47:49.512,2020-06-04T11:42:22.785
D,365,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T11:49:01.335,2020-06-04T11:47:49.512
H,365,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T12:01:58.921,2020-06-04T11:49:01.335
C,365,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T12:13:21.721,2020-06-04T12:01:58.921
E,365,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T12:17:25.487,2020-06-04T12:13:21.721
I,365,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T14:39:22.443,2020-06-04T14:38:22.443
J,365,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T14:50:24.970,2020-06-04T14:48:04.536
K,365,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T15:29:07.344,2020-06-04T15:29:05.344
L,365,ABC-000001,MXML.EnactmentLog,Task_0jnkm8s,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T16:46:40.104,2020-06-04T16:45:08.243
O,365,ABC-000001,MXML.EnactmentLog,Task_1l1hbv6,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T16:52:05.107,2020-06-04T16:46:40.104
N,365,ABC-000001,MXML.EnactmentLog,Task_1k76one,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T16:59:42.423,2020-06-04T16:52:05.107
BB,365,MNO-000002,MXML.EnactmentLog,Task_1pzwok3,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-06-04T16:59:48.436,2020-06-04T16:52:05.107
Y,365,JKL-000003,MXML.EnactmentLog,Task_1n1wfe0,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-06-04T17:06:26.583,2020-06-04T16:59:42.423
CC,365,MNO-000001,MXML.EnactmentLog,Task_0t6ryvv,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-06-04T18:06:53.764,2020-06-04T16:59:48.436
Z,365,JKL-000001,MXML.EnactmentLog,Task_0t0yzbp,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-06-04T18:52:26.212,2020-06-04T17:06:26.583
DD,365,MNO-000003,MXML.EnactmentLog,Task_1e72t9f,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-06-04T18:14:33.039,2020-06-04T18:06:53.764
AA,365,JKL-000002,MXML.EnactmentLog,Task_06c1top,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-06-04T19:06:47.963,2020-06-04T18:52:26.212
R,365,DEF-000003,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-04T20:54:15.070,2020-06-04T19:06:47.963
S,365,DEF-000001,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-04T21:01:03.426,2020-06-04T20:54:15.070
T,365,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-04T21:23:04.011,2020-06-04T21:01:03.426
A,366,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T12:41:15.915,2020-06-04T12:18:52.562
B,366,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T12:41:33.659,2020-06-04T12:41:15.915
G,366,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T12:45:06.319,2020-06-04T12:41:33.659
F,366,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T12:46:28.666,2020-06-04T12:45:06.319
D,366,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T13:22:36.098,2020-06-04T12:46:28.666
H,366,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T14:22:15.950,2020-06-04T13:22:36.098
C,366,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T14:27:57.388,2020-06-04T14:22:15.950
E,366,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T14:31:14.960,2020-06-04T14:27:57.388
I,366,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T15:29:05.344,2020-06-04T15:28:05.344
J,366,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T16:45:08.243,2020-06-04T16:32:55.507
K,366,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T17:00:44.423,2020-06-04T17:00:42.423
M,366,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T17:09:40.461,2020-06-04T17:09:06.824
U,366,GHI-000002,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-06-04T17:12:33.312,2020-06-04T17:09:40.461
V,366,GHI-000003,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-06-04T17:42:08.522,2020-06-04T17:12:33.312
X,366,GHI-000001,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-06-04T18:23:08.296,2020-06-04T17:42:08.522
R,366,DEF-000002,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-04T20:23:14.022,2020-06-04T18:23:08.296
S,366,DEF-000001,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-04T20:27:52.575,2020-06-04T20:23:14.022
T,366,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-04T20:29:37.191,2020-06-04T20:27:52.575
A,367,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T14:38:22.443,2020-06-04T14:31:14.960
B,367,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T14:48:04.536,2020-06-04T14:43:35.526
G,367,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T15:04:22.261,2020-06-04T15:04:11.760
F,367,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T15:04:56.016,2020-06-04T15:04:22.261
D,367,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T15:18:10.548,2020-06-04T15:04:56.016
H,367,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T15:22:41.552,2020-06-04T15:18:10.548
C,367,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T15:22:59.650,2020-06-04T15:22:41.552
E,367,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T15:28:05.344,2020-06-04T15:22:59.650
I,367,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T17:00:42.423,2020-06-04T16:59:42.423
J,367,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T17:09:06.824,2020-06-04T17:08:28.955
K,367,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T17:20:14.656,2020-06-04T17:20:12.656
L,367,ABC-000001,MXML.EnactmentLog,Task_0jnkm8s,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T18:26:53.625,2020-06-04T18:12:44.704
A,368,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T14:43:35.526,2020-06-04T14:39:22.443
B,368,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T15:04:11.760,2020-06-04T14:50:24.970
G,368,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T15:35:20.071,2020-06-04T15:29:07.344
F,368,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T15:40:36.781,2020-06-04T15:35:20.071
D,368,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T15:45:26.734,2020-06-04T15:40:36.781
H,368,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T16:06:39.094,2020-06-04T15:45:26.734
C,368,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T16:07:34.627,2020-06-04T16:06:39.094
E,368,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T16:32:55.507,2020-06-04T16:07:34.627
I,368,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T17:21:14.656,2020-06-04T17:20:14.656
J,368,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T18:36:09.612,2020-06-04T18:26:53.625
K,368,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T18:57:32.913,2020-06-04T18:57:30.913
N,368,ABC-000001,MXML.EnactmentLog,Task_1k76one,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T20:20:01.056,2020-06-04T20:11:13.296
Y,368,JKL-000003,MXML.EnactmentLog,Task_1n1wfe0,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-06-04T20:24:37.197,2020-06-04T20:20:01.056
Z,368,JKL-000001,MXML.EnactmentLog,Task_0t0yzbp,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-06-04T21:07:08.273,2020-06-04T20:24:37.197
AA,368,JKL-000002,MXML.EnactmentLog,Task_06c1top,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-06-04T21:49:49.769,2020-06-04T21:07:08.273
R,368,DEF-000003,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-05T00:39:25.190,2020-06-04T21:49:49.769
S,368,DEF-000002,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-05T00:42:27.068,2020-06-05T00:39:25.190
T,368,DEF-000001,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-06-05T00:52:41.627,2020-06-05T00:42:27.068
I,368,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-06-05T00:53:41.627,2020-06-05T00:52:41.627
J,368,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-06-05T00:57:36.982,2020-06-05T00:53:41.627
K,368,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-06-05T00:57:38.982,2020-06-05T00:57:36.982
L,368,ABC-000001,MXML.EnactmentLog,Task_0jnkm8s,Process_1,QBP_DEFAULT_RESOURCE,2020-06-05T00:59:57.222,2020-06-05T00:57:38.982
A,369,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T17:08:28.955,2020-06-04T17:00:44.423
B,369,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T17:20:12.656,2020-06-04T17:09:40.461
G,369,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T17:43:49.407,2020-06-04T17:39:20.412
F,369,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T17:43:54.462,2020-06-04T17:43:49.407
D,369,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T18:03:14.232,2020-06-04T17:43:54.462
H,369,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T18:06:07.755,2020-06-04T18:03:14.232
C,369,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T18:06:59.547,2020-06-04T18:06:07.755
E,369,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-06-04T18:12:44.704,2020-06-04T18:06:59.547
