task,caseid,user,LogType,case_variant,elementId,processId,resourceCost,resourceId,end_timestamp,start_timestamp
Pick-up,9573,Technician-000003,MXML.EnactmentLog,2,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9416249999999999,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T18:34:23.840,2019-06-04T18:32:08.246
Process drop-off,9574,Technician-000003,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6271875,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-27T18:49:00.239,2019-05-27T18:47:29.924
Enter prescription details,9574,Technician-000002,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.2478958333333334,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-30T10:52:50.786,2019-05-30T10:49:51.089
Check if refill is allowed,9574,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T10:52:50.786,2019-05-30T10:52:50.786
Check DUR,9574,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T10:52:50.786,2019-05-30T10:52:50.786
Check Insurance,9574,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T10:52:50.786,2019-05-30T10:52:50.786
Pack the drugs (Production),9574,Technician-000001,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1313888888888888,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-03T11:12:02.019,2019-06-03T11:09:19.099
Check for Quality Assurance,9574,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9361944444444444,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-03T11:13:21.280,2019-06-03T11:12:13.874
Pick-up,9574,Technician-000001,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9428333333333333,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T18:34:48.551,2019-06-04T18:32:32.783
Process drop-off,9575,Technician-000003,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7384722222222222,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-27T18:56:44.271,2019-05-27T18:54:57.931
Enter prescription details,9575,Technician-000001,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0290416666666666,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-30T10:57:04.662,2019-05-30T10:54:36.480
Check if refill is allowed,9575,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T10:57:04.662,2019-05-30T10:57:04.662
Check DUR,9575,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T10:57:04.662,2019-05-30T10:57:04.662
Check Insurance,9575,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T10:57:04.662,2019-05-30T10:57:04.662
Pack the drugs (Production),9575,Technician-000003,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0887708333333332,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-03T11:14:01.939,2019-06-03T11:11:25.156
Check for Quality Assurance,9575,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6685416666666667,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-03T11:14:50.074,2019-06-03T11:14:01.939
Pick-up,9575,Technician-000002,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8669027777777778,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T18:36:14.948,2019-06-04T18:34:10.114
Process drop-off,9576,Technician-000001,MXML.EnactmentLog,6,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.5726041666666667,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-27T18:57:27.671,2019-05-27T18:56:05.216
Enter prescription details,9576,Technician-000002,MXML.EnactmentLog,6,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0466458333333333,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-30T10:57:45.639,2019-05-30T10:55:14.922
Check if refill is allowed,9576,Pharmacy System-000001,MXML.EnactmentLog,6,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T10:57:45.639,2019-05-30T10:57:45.639
Check DUR,9576,Pharmacy System-000001,MXML.EnactmentLog,6,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T10:57:45.639,2019-05-30T10:57:45.639
Resolve DUR manually,9576,Pharmacist-000001,MXML.EnactmentLog,6,sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6747777777777778,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-05-30T10:58:34.223,2019-05-30T10:57:45.639
Check Insurance,9576,Pharmacy System-000001,MXML.EnactmentLog,6,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T10:58:34.223,2019-05-30T10:58:34.223
Resolve insurance issues manually,9576,Technician-000002,MXML.EnactmentLog,6,sid-376F3213-4B1D-4DAB-89CC-60F051627586,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.4177638888888888,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-03T11:16:42.222,2019-06-03T11:13:18.064
Pack the drugs (Production),9576,Technician-000003,MXML.EnactmentLog,6,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.3362847222222223,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T18:37:36.265,2019-06-04T18:34:23.840
Check for Quality Assurance,9576,Pharmacist-000001,MXML.EnactmentLog,6,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7846388888888889,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-04T18:38:32.759,2019-06-04T18:37:36.265
Pick-up,9576,Technician-000002,MXML.EnactmentLog,6,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7997430555555555,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-05T14:09:25.523,2019-06-05T14:07:30.360
Process drop-off,9577,Technician-000001,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.5984375,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-27T18:58:53.846,2019-05-27T18:57:27.671
Enter prescription details,9577,Technician-000001,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1924375000000003,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-30T10:59:56.373,2019-05-30T10:57:04.662
Check if refill is allowed,9577,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T10:59:56.373,2019-05-30T10:59:56.373
Check DUR,9577,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T10:59:56.373,2019-05-30T10:59:56.373
Check Insurance,9577,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T10:59:56.373,2019-05-30T10:59:56.373
Pack the drugs (Production),9577,Technician-000003,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.3689652777777777,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-03T11:17:19.070,2019-06-03T11:14:01.939
Check for Quality Assurance,9577,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9100555555555555,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-03T11:18:24.594,2019-06-03T11:17:19.070
Pick-up,9577,Technician-000001,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0467291666666667,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T18:37:19.280,2019-06-04T18:34:48.551
Process drop-off,9578,Technician-000001,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6636388888888889,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-27T19:05:40.540,2019-05-27T19:04:04.976
Enter prescription details,9578,Technician-000001,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8995138888888888,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-30T11:02:05.903,2019-05-30T10:59:56.373
Check if refill is allowed,9578,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:02:05.903,2019-05-30T11:02:05.903
Check DUR,9578,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:02:05.903,2019-05-30T11:02:05.903
Check Insurance,9578,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:02:05.903,2019-05-30T11:02:05.903
Pack the drugs (Production),9578,Technician-000002,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.176388888888889,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-03T11:19:31.622,2019-06-03T11:16:42.222
Check for Quality Assurance,9578,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9090277777777778,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-03T11:20:37.072,2019-06-03T11:19:31.622
Pick-up,9578,Technician-000002,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0365277777777777,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T18:38:44.208,2019-06-04T18:36:14.948
Process drop-off,9579,Technician-000003,MXML.EnactmentLog,4,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.5868472222222223,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-27T19:09:05.334,2019-05-27T19:07:40.828
Enter prescription details,9579,Technician-000003,MXML.EnactmentLog,4,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0865902777777778,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-30T11:05:07.384,2019-05-30T11:02:30.915
Check if refill is allowed,9579,Pharmacy System-000001,MXML.EnactmentLog,4,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:05:07.384,2019-05-30T11:05:07.384
Check DUR,9579,Pharmacy System-000001,MXML.EnactmentLog,4,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:05:07.384,2019-05-30T11:05:07.384
Check Insurance,9579,Pharmacy System-000001,MXML.EnactmentLog,4,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:05:07.384,2019-05-30T11:05:07.384
Pick-up,9579,Technician-000003,MXML.EnactmentLog,4,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9269097222222222,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-03T11:19:32.545,2019-06-03T11:17:19.070
Process drop-off,958,Technician-000003,MXML.EnactmentLog,2,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6482777777777778,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-03-29T15:20:16.296,2019-03-29T15:18:42.944
Enter prescription details,958,Technician-000001,MXML.EnactmentLog,2,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.037972222222222,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-03-29T18:01:58.742,2019-03-29T17:59:29.274
Check if refill is allowed,958,Pharmacy System-000001,MXML.EnactmentLog,2,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-03-29T18:01:58.742,2019-03-29T18:01:58.742
Check DUR,958,Pharmacy System-000001,MXML.EnactmentLog,2,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-03-29T18:01:58.742,2019-03-29T18:01:58.742
Resolve DUR manually,958,Pharmacist-000001,MXML.EnactmentLog,2,sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,3.7680416666666665,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-03-29T18:06:30.041,2019-03-29T18:01:58.742
Check Insurance,958,Pharmacy System-000001,MXML.EnactmentLog,2,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-03-29T18:06:30.041,2019-03-29T18:06:30.041
Pack the drugs (Production),958,Technician-000001,MXML.EnactmentLog,2,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.3354166666666667,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-01T10:30:13.468,2019-04-01T10:27:01.168
Check for Quality Assurance,958,Pharmacist-000001,MXML.EnactmentLog,2,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.783625,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-04-01T10:31:09.889,2019-04-01T10:30:13.468
Pick-up,958,Technician-000002,MXML.EnactmentLog,2,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0456597222222221,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-01T13:51:47.909,2019-04-01T13:49:17.334
Process drop-off,9580,Technician-000002,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6395416666666667,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-27T19:18:32.172,2019-05-27T19:17:00.078
Enter prescription details,9580,Technician-000001,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9942569444444443,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-30T11:13:05.135,2019-05-30T11:10:41.962
Check if refill is allowed,9580,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:13:05.135,2019-05-30T11:13:05.135
Check DUR,9580,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:13:05.135,2019-05-30T11:13:05.135
Check Insurance,9580,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:13:05.135,2019-05-30T11:13:05.135
Pack the drugs (Production),9580,Technician-000003,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.3875,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-03T11:25:24.583,2019-06-03T11:22:04.783
Check for Quality Assurance,9580,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8584861111111112,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-03T11:26:26.394,2019-06-03T11:25:24.583
Pick-up,9580,Technician-000001,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1112638888888888,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T18:39:59.302,2019-06-04T18:37:19.280
Process drop-off,9581,Technician-000001,MXML.EnactmentLog,5,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.5874930555555555,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-27T19:22:54.784,2019-05-27T19:21:30.185
Enter prescription details,9581,Technician-000002,MXML.EnactmentLog,5,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.989111111111111,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-30T11:17:21.078,2019-05-30T11:14:58.646
Check if refill is allowed,9581,Pharmacy System-000001,MXML.EnactmentLog,5,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:17:21.078,2019-05-30T11:17:21.078
Contact Doctor about refill,9581,Technician-000002,MXML.EnactmentLog,5,sid-E31F3A7F-28E3-47E5-8BBF-8CF7E1C37E9C,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,17.768166666666666,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-03T12:09:15.746,2019-06-03T11:26:37.130
Check DUR,9581,Pharmacy System-000001,MXML.EnactmentLog,5,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-06-03T12:09:15.746,2019-06-03T12:09:15.746
Check Insurance,9581,Pharmacy System-000001,MXML.EnactmentLog,5,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-06-03T12:09:15.746,2019-06-03T12:09:15.746
Pack the drugs (Production),9581,Technician-000002,MXML.EnactmentLog,5,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.4695902777777778,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T18:57:52.876,2019-06-04T18:54:21.255
Check for Quality Assurance,9581,Pharmacist-000001,MXML.EnactmentLog,5,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8046527777777778,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-04T18:58:50.811,2019-06-04T18:57:52.876
Pick-up,9581,Technician-000001,MXML.EnactmentLog,5,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.868375,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-05T14:12:30.619,2019-06-05T14:10:25.573
Process drop-off,9582,Technician-000002,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.5949027777777778,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-27T19:29:10.566,2019-05-27T19:27:44.900
Enter prescription details,9582,Technician-000003,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.036861111111111,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-30T11:20:53.608,2019-05-30T11:18:24.300
Check if refill is allowed,9582,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:20:53.608,2019-05-30T11:20:53.608
Check DUR,9582,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:20:53.608,2019-05-30T11:20:53.608
Check Insurance,9582,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:20:53.608,2019-05-30T11:20:53.608
Pack the drugs (Production),9582,Technician-000003,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.204013888888889,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-03T11:30:29.981,2019-06-03T11:27:36.603
Check for Quality Assurance,9582,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8011805555555556,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-03T11:31:27.666,2019-06-03T11:30:29.981
Pick-up,9582,Technician-000002,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8102916666666667,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T18:40:40.890,2019-06-04T18:38:44.208
Process drop-off,9583,Technician-000002,MXML.EnactmentLog,3,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7123749999999999,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-27T19:33:24.570,2019-05-27T19:31:41.988
Enter prescription details,9583,Technician-000003,MXML.EnactmentLog,3,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9768333333333332,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-30T11:23:14.272,2019-05-30T11:20:53.608
Check if refill is allowed,9583,Pharmacy System-000001,MXML.EnactmentLog,3,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:23:14.272,2019-05-30T11:23:14.272
