task,caseid,user,LogType,elementId,processId,resourceId,end_timestamp,start_timestamp
J,958,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T02:51:43.936,2020-09-10T02:47:15.461
K,958,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T02:57:38.440,2020-09-10T02:57:36.440
M,958,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T02:58:13.399,2020-09-10T02:57:40.440
U,958,GHI-000003,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-09-10T03:01:59.386,2020-09-10T02:58:13.399
V,958,GHI-000002,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-09-10T03:42:23.036,2020-09-10T03:01:59.386
X,958,GHI-000002,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-09-10T03:44:24.137,2020-09-10T03:42:23.036
R,958,DEF-000002,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-10T09:35:36.153,2020-09-10T07:36:21.790
S,958,DEF-000002,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-10T11:38:58.621,2020-09-10T11:34:23.216
T,958,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-10T12:09:17.210,2020-09-10T12:01:22.404
I,958,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T12:20:32.328,2020-09-10T12:19:32.328
J,958,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T12:21:48.146,2020-09-10T12:21:34.328
K,958,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T12:37:16.362,2020-09-10T12:37:14.362
L,958,ABC-000001,MXML.EnactmentLog,Task_0jnkm8s,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T13:00:57.832,2020-09-10T12:49:28.355
A,959,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-09-09T22:18:13.612,2020-09-09T22:08:43.177
B,959,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-09-09T23:20:14.091,2020-09-09T23:15:44.908
E,959,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T01:28:09.520,2020-09-10T01:15:36.003
F,959,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T01:28:28.722,2020-09-10T01:28:09.520
C,959,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T01:29:48.589,2020-09-10T01:28:28.722
D,959,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T02:17:56.802,2020-09-10T01:29:48.589
H,959,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T02:21:34.679,2020-09-10T02:17:56.802
G,959,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T02:28:16.270,2020-09-10T02:21:34.679
I,959,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T03:28:12.504,2020-09-10T03:27:12.504
J,959,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T03:29:18.230,2020-09-10T03:28:12.504
K,959,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T03:29:20.230,2020-09-10T03:29:18.230
M,959,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T03:36:41.088,2020-09-10T03:29:20.230
N,959,ABC-000001,MXML.EnactmentLog,Task_1k76one,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T03:39:11.048,2020-09-10T03:36:41.088
U,959,GHI-000001,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-09-10T03:37:29.725,2020-09-10T03:36:41.088
V,959,GHI-000001,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-09-10T04:13:36.221,2020-09-10T03:37:29.725
Y,959,JKL-000002,MXML.EnactmentLog,Task_1n1wfe0,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-09-10T03:39:39.158,2020-09-10T03:39:11.048
Z,959,JKL-000003,MXML.EnactmentLog,Task_0t0yzbp,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-09-10T05:27:09.276,2020-09-10T03:39:39.158
X,959,GHI-000002,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-09-10T04:30:01.541,2020-09-10T04:13:36.221
AA,959,JKL-000001,MXML.EnactmentLog,Task_06c1top,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-09-10T05:29:49.306,2020-09-10T05:27:09.276
R,959,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-10T10:47:35.778,2020-09-10T10:28:35.357
S,959,DEF-000002,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-10T11:49:27.646,2020-09-10T11:48:56.013
T,959,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-10T12:15:15.713,2020-09-10T12:09:17.210
I,959,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T12:21:32.328,2020-09-10T12:20:32.328
J,959,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T12:30:57.271,2020-09-10T12:21:48.146
K,959,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T12:39:18.362,2020-09-10T12:39:16.362
L,959,ABC-000001,MXML.EnactmentLog,Task_0jnkm8s,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T13:40:26.453,2020-09-10T13:37:31.972
A,96,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-04-21T11:47:30.741,2020-04-21T11:29:01.660
B,96,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-04-21T12:41:03.013,2020-04-21T11:53:44.163
E,96,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-04-21T12:54:35.536,2020-04-21T12:52:50.675
F,96,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-04-21T12:56:01.452,2020-04-21T12:54:35.536
C,96,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-04-21T12:58:42.563,2020-04-21T12:56:01.452
D,96,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-04-21T13:07:42.547,2020-04-21T12:58:42.563
H,96,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-04-21T13:11:18.784,2020-04-21T13:07:42.547
G,96,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-04-21T13:11:50.706,2020-04-21T13:11:18.784
I,96,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-04-21T15:49:40.788,2020-04-21T15:48:40.788
J,96,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-04-21T17:05:08.619,2020-04-21T16:59:35.668
K,96,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-04-21T17:19:28.071,2020-04-21T17:19:26.071
O,96,ABC-000001,MXML.EnactmentLog,Task_1l1hbv6,Process_1,QBP_DEFAULT_RESOURCE,2020-04-21T18:38:57.865,2020-04-21T18:29:32.210
BB,96,MNO-000001,MXML.EnactmentLog,Task_1pzwok3,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-04-21T18:41:40.488,2020-04-21T18:38:57.865
CC,96,MNO-000003,MXML.EnactmentLog,Task_0t6ryvv,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-04-21T20:30:17.091,2020-04-21T18:41:40.488
DD,96,MNO-000001,MXML.EnactmentLog,Task_1e72t9f,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-04-21T20:41:52.503,2020-04-21T20:34:22.485
R,96,DEF-000002,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-21T21:47:17.359,2020-04-21T20:41:52.503
S,96,DEF-000001,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-21T21:55:50.689,2020-04-21T21:47:17.359
T,96,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-21T22:06:47.501,2020-04-21T21:55:50.689
I,96,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-04-21T22:25:48.885,2020-04-21T22:24:48.885
J,96,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-04-21T22:40:10.212,2020-04-21T22:37:54.673
K,96,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-04-21T22:59:13.373,2020-04-21T22:59:11.373
M,96,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-04-21T23:55:16.762,2020-04-21T23:26:24.105
L,96,ABC-000001,MXML.EnactmentLog,Task_0jnkm8s,Process_1,QBP_DEFAULT_RESOURCE,2020-04-22T00:12:06.302,2020-04-21T23:55:16.762
U,96,GHI-000003,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-04-22T00:35:56.766,2020-04-22T00:35:31.920
V,96,GHI-000003,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-04-22T01:01:08.601,2020-04-22T00:57:23.314
X,96,GHI-000003,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-04-22T01:04:13.371,2020-04-22T01:01:08.601
R,96,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-22T01:41:52.330,2020-04-22T01:19:51.372
S,96,DEF-000002,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-22T02:15:30.500,2020-04-22T02:12:05.637
T,96,DEF-000001,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-22T04:47:24.650,2020-04-22T04:22:17.446
A,960,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T12:49:28.355,2020-09-10T12:39:18.362
B,960,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T13:45:11.090,2020-09-10T13:40:26.453
E,960,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T13:46:23.051,2020-09-10T13:46:15.090
F,960,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T13:46:26.411,2020-09-10T13:46:23.051
C,960,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T13:50:54.590,2020-09-10T13:46:26.411
D,960,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T13:58:55.099,2020-09-10T13:50:54.590
H,960,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T14:08:07.727,2020-09-10T13:58:55.099
G,960,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T14:15:03.597,2020-09-10T14:08:07.727
I,960,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T15:27:14.533,2020-09-10T15:26:14.533
J,960,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T16:06:26.028,2020-09-10T15:48:23.205
K,960,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T16:11:25.092,2020-09-10T16:11:23.092
N,960,ABC-000001,MXML.EnactmentLog,Task_1k76one,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T17:25:10.481,2020-09-10T17:09:31.869
Y,960,JKL-000002,MXML.EnactmentLog,Task_1n1wfe0,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-09-10T17:32:01.112,2020-09-10T17:25:10.481
Z,960,JKL-000001,MXML.EnactmentLog,Task_0t0yzbp,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-09-10T22:11:59.332,2020-09-10T17:32:01.112
AA,960,JKL-000003,MXML.EnactmentLog,Task_06c1top,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-09-10T22:14:43.660,2020-09-10T22:11:59.332
R,960,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-10T23:59:27.954,2020-09-10T22:14:43.660
S,960,DEF-000001,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-11T00:18:08.063,2020-09-10T23:59:27.954
T,960,DEF-000001,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-11T00:21:15.783,2020-09-11T00:18:08.063
I,960,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T01:06:03.983,2020-09-11T01:05:03.983
J,960,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T01:44:06.013,2020-09-11T01:43:32.569
K,960,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T01:44:10.013,2020-09-11T01:44:08.013
O,960,ABC-000001,MXML.EnactmentLog,Task_1l1hbv6,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T02:22:17.221,2020-09-11T02:19:51.054
N,960,ABC-000001,MXML.EnactmentLog,Task_1k76one,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T03:06:15.550,2020-09-11T02:22:17.221
BB,960,MNO-000002,MXML.EnactmentLog,Task_1pzwok3,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-09-11T02:29:26.886,2020-09-11T02:22:17.221
CC,960,MNO-000001,MXML.EnactmentLog,Task_0t6ryvv,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-09-11T10:23:22.302,2020-09-11T02:29:26.886
Y,960,JKL-000002,MXML.EnactmentLog,Task_1n1wfe0,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-09-11T03:22:42.978,2020-09-11T03:06:15.550
Z,960,JKL-000001,MXML.EnactmentLog,Task_0t0yzbp,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-09-11T03:23:51.744,2020-09-11T03:22:42.978
AA,960,JKL-000003,MXML.EnactmentLog,Task_06c1top,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-09-11T03:28:28.527,2020-09-11T03:23:51.744
DD,960,MNO-000003,MXML.EnactmentLog,Task_1e72t9f,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-09-11T10:42:31.231,2020-09-11T10:23:22.302
R,960,DEF-000003,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-11T10:57:28.574,2020-09-11T10:42:31.231
S,960,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-11T10:58:37.591,2020-09-11T10:57:28.574
T,960,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-11T11:08:58.127,2020-09-11T10:58:37.591
I,960,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T11:09:58.127,2020-09-11T11:08:58.127
J,960,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T11:28:01.991,2020-09-11T11:12:45.144
K,960,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T12:16:54.624,2020-09-11T12:16:52.624
M,960,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T13:58:41.218,2020-09-11T13:25:18.809
U,960,GHI-000003,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-09-11T14:01:20.277,2020-09-11T13:58:41.218
V,960,GHI-000002,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-09-11T15:29:01.037,2020-09-11T14:01:20.277
X,960,GHI-000002,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-09-11T15:37:26.049,2020-09-11T15:29:01.037
R,960,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-11T16:27:58.734,2020-09-11T15:37:26.049
S,960,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-11T16:33:17.164,2020-09-11T16:27:58.734
T,960,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-11T16:34:09.214,2020-09-11T16:33:17.164
A,961,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T15:35:51.660,2020-09-10T15:27:14.533
B,961,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T16:07:48.182,2020-09-10T16:06:26.028
E,961,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T16:13:11.567,2020-09-10T16:11:25.092
F,961,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T16:18:16.799,2020-09-10T16:13:11.567
C,961,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T16:21:35.397,2020-09-10T16:18:16.799
D,961,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T16:24:06.166,2020-09-10T16:21:35.397
H,961,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T16:28:00.775,2020-09-10T16:24:06.166
G,961,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T16:33:14.940,2020-09-10T16:28:00.775
I,961,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T19:05:40.190,2020-09-10T19:04:40.190
J,961,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T20:20:23.962,2020-09-10T20:16:16.683
K,961,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T20:50:15.859,2020-09-10T20:50:13.859
O,961,ABC-000001,MXML.EnactmentLog,Task_1l1hbv6,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T23:36:44.468,2020-09-10T23:22:15.821
M,961,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-09-10T23:37:22.720,2020-09-10T23:36:44.468
BB,961,MNO-000002,MXML.EnactmentLog,Task_1pzwok3,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-09-10T23:37:17.005,2020-09-10T23:36:44.468
CC,961,MNO-000001,MXML.EnactmentLog,Task_0t6ryvv,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-09-11T00:45:14.200,2020-09-10T23:37:17.005
U,961,GHI-000003,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-09-10T23:45:39.070,2020-09-10T23:37:22.720
V,961,GHI-000001,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-09-11T01:49:12.291,2020-09-10T23:45:39.070
DD,961,MNO-000001,MXML.EnactmentLog,Task_1e72t9f,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-09-11T00:51:25.242,2020-09-11T00:45:14.200
X,961,GHI-000003,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-09-11T01:50:49.307,2020-09-11T01:49:12.291
R,961,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-11T02:34:24.748,2020-09-11T02:25:02.559
S,961,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-11T03:22:31.287,2020-09-11T03:18:59.797
T,961,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-11T04:46:14.205,2020-09-11T04:37:34.997
I,961,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T04:47:14.205,2020-09-11T04:46:14.205
J,961,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T05:01:18.741,2020-09-11T04:47:14.205
K,961,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T05:02:20.741,2020-09-11T05:02:18.741
M,961,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T05:15:48.902,2020-09-11T05:02:31.158
L,961,ABC-000001,MXML.EnactmentLog,Task_0jnkm8s,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T05:31:52.677,2020-09-11T05:15:48.902
U,961,GHI-000003,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-09-11T05:20:22.956,2020-09-11T05:15:48.902
V,961,GHI-000002,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-09-11T10:00:44.962,2020-09-11T05:20:22.956
X,961,GHI-000001,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-09-11T10:23:51.472,2020-09-11T10:00:44.962
R,961,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-11T14:38:21.502,2020-09-11T10:23:51.472
S,961,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-11T14:40:02.480,2020-09-11T14:38:21.502
T,961,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-09-11T15:01:04.090,2020-09-11T14:40:02.480
I,961,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T15:02:04.090,2020-09-11T15:01:04.090
J,961,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T15:09:29.811,2020-09-11T15:02:04.090
K,961,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T15:09:31.811,2020-09-11T15:09:29.811
O,961,ABC-000001,MXML.EnactmentLog,Task_1l1hbv6,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T15:10:09.468,2020-09-11T15:09:31.811
L,961,ABC-000001,MXML.EnactmentLog,Task_0jnkm8s,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T15:12:02.997,2020-09-11T15:10:09.468
BB,961,MNO-000002,MXML.EnactmentLog,Task_1pzwok3,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2020-09-11T15:28:03.455,2020-09-11T15:10:09.468
N,961,ABC-000001,MXML.EnactmentLog,Task_1k76one,Process_1,QBP_DEFAULT_RESOURCE,2020-09-11T15:34:00.385,2020-09-11T15:12:02.997
