task,caseid,user,Activity_1,Resource_1,creator,variant,variant_index,end_timestamp,start_timestamp
End,Case69,End,End,End,Fluxicon Disco,Variant 188,188,2012-03-20T16:58:00.000,2012-03-20T16:58:00.000
Start,Case7,Start,Start,Start,Fluxicon Disco,Variant 189,189,2012-03-11T17:48:00.000,2012-03-11T17:48:00.000
Turning & Milling,Case7,ID4167,Turning & Milling,ID4167,Fluxicon Disco,Variant 189,189,2012-03-12T01:35:00.000,2012-03-11T17:48:00.000
Setup,Case7,ID4932,Setup,ID4932,Fluxicon Disco,Variant 189,189,2012-03-12T03:30:00.000,2012-03-12T01:37:00.000
Turning & Milling,Case7,ID4167,Turning & Milling,ID4167,Fluxicon Disco,Variant 189,189,2012-03-12T22:02:00.000,2012-03-12T13:53:00.000
Turning & Milling,Case7,ID4429,Turning & Milling,ID4429,Fluxicon Disco,Variant 189,189,2012-03-13T01:44:00.000,2012-03-12T23:17:00.000
Turning & Milling,Case7,ID4932,Turning & Milling,ID4932,Fluxicon Disco,Variant 189,189,2012-03-13T02:24:00.000,2012-03-13T01:48:00.000
Turning & Milling,Case7,ID4932,Turning & Milling,ID4932,Fluxicon Disco,Variant 189,189,2012-03-13T03:10:00.000,2012-03-13T02:25:00.000
Turning & Milling Q.C.,Case7,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 189,189,2012-03-13T15:20:00.000,2012-03-13T15:19:00.000
Flat Grinding,Case7,ID0998,Flat Grinding,ID0998,Fluxicon Disco,Variant 189,189,2012-03-14T23:13:00.000,2012-03-14T21:58:00.000
Lapping,Case7,ID0998,Lapping,ID0998,Fluxicon Disco,Variant 189,189,2012-03-14T23:13:00.000,2012-03-14T21:58:00.000
Laser Marking,Case7,ID0998,Laser Marking,ID0998,Fluxicon Disco,Variant 189,189,2012-03-14T23:14:00.000,2012-03-14T21:59:00.000
Final Inspection Q.C.,Case7,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 189,189,2012-03-14T23:58:00.000,2012-03-14T23:02:00.000
Final Inspection Q.C.,Case7,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 189,189,2012-03-15T15:46:00.000,2012-03-15T12:58:00.000
Packing,Case7,ID4820,Packing,ID4820,Fluxicon Disco,Variant 189,189,2012-03-16T07:00:00.000,2012-03-16T06:00:00.000
End,Case7,End,End,End,Fluxicon Disco,Variant 189,189,2012-03-16T07:00:00.000,2012-03-16T07:00:00.000
Start,Case70,Start,Start,Start,Fluxicon Disco,Variant 190,190,2012-02-21T13:05:00.000,2012-02-21T13:05:00.000
Turning & Milling,Case70,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 190,190,2012-02-22T00:05:00.000,2012-02-21T13:05:00.000
Turning & Milling,Case70,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 190,190,2012-02-22T00:06:00.000,2012-02-21T15:22:00.000
Turning & Milling,Case70,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 190,190,2012-02-22T19:29:00.000,2012-02-22T14:04:00.000
Turning & Milling,Case70,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 190,190,2012-02-22T22:08:00.000,2012-02-22T19:31:00.000
Turning & Milling,Case70,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 190,190,2012-02-23T17:14:00.000,2012-02-23T13:11:00.000
Turning & Milling,Case70,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 190,190,2012-02-23T21:38:00.000,2012-02-23T17:13:00.000
Turning & Milling,Case70,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 190,190,2012-02-24T12:34:00.000,2012-02-24T02:51:00.000
Turning & Milling,Case70,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 190,190,2012-02-26T09:21:00.000,2012-02-26T04:02:00.000
Turning & Milling,Case70,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 190,190,2012-02-26T13:00:00.000,2012-02-26T09:57:00.000
Turning & Milling,Case70,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 190,190,2012-02-26T21:57:00.000,2012-02-26T15:46:00.000
Turning & Milling Q.C.,Case70,ID4287,Turning & Milling Q.C.,ID4287,Fluxicon Disco,Variant 190,190,2012-02-26T23:00:00.000,2012-02-26T22:44:00.000
Turning & Milling Q.C.,Case70,ID4287,Turning & Milling Q.C.,ID4287,Fluxicon Disco,Variant 190,190,2012-02-27T00:00:00.000,2012-02-26T23:01:00.000
Turning & Milling,Case70,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 190,190,2012-02-27T02:35:00.000,2012-02-27T00:31:00.000
Turning & Milling Q.C.,Case70,ID4287,Turning & Milling Q.C.,ID4287,Fluxicon Disco,Variant 190,190,2012-02-27T21:50:00.000,2012-02-27T16:30:00.000
Turning & Milling,Case70,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 190,190,2012-02-28T05:45:00.000,2012-02-27T23:13:00.000
Turning & Milling Q.C.,Case70,ID4287,Turning & Milling Q.C.,ID4287,Fluxicon Disco,Variant 190,190,2012-02-28T19:20:00.000,2012-02-28T15:00:00.000
Turning & Milling,Case70,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 190,190,2012-02-29T05:39:00.000,2012-02-28T22:13:00.000
Turning & Milling,Case70,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 190,190,2012-02-29T21:27:00.000,2012-02-29T13:56:00.000
Turning & Milling Q.C.,Case70,ID4287,Turning & Milling Q.C.,ID4287,Fluxicon Disco,Variant 190,190,2012-02-29T17:26:00.000,2012-02-29T15:00:00.000
Turning & Milling,Case70,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 190,190,2012-02-29T22:01:00.000,2012-02-29T21:27:00.000
Turning & Milling,Case70,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 190,190,2012-02-29T23:20:00.000,2012-02-29T22:05:00.000
Turning & Milling,Case70,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 190,190,2012-03-01T16:47:00.000,2012-03-01T13:00:00.000
Turning & Milling,Case70,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 190,190,2012-03-01T21:44:00.000,2012-03-01T13:01:00.000
Turning & Milling Q.C.,Case70,ID4287,Turning & Milling Q.C.,ID4287,Fluxicon Disco,Variant 190,190,2012-03-04T21:50:00.000,2012-03-04T15:00:00.000
Turning & Milling,Case70,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 190,190,2012-03-05T05:37:00.000,2012-03-05T02:49:00.000
Turning & Milling,Case70,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 190,190,2012-03-05T12:55:00.000,2012-03-05T05:38:00.000
Turning & Milling Q.C.,Case70,ID4287,Turning & Milling Q.C.,ID4287,Fluxicon Disco,Variant 190,190,2012-03-05T22:05:00.000,2012-03-05T13:06:00.000
Turning & Milling,Case70,ID4132,Turning & Milling,ID4132,Fluxicon Disco,Variant 190,190,2012-03-05T21:55:00.000,2012-03-05T13:49:00.000
Turning & Milling,Case70,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 190,190,2012-03-06T08:39:00.000,2012-03-06T02:34:00.000
Turning & Milling Q.C.,Case70,ID0937,Turning & Milling Q.C.,ID0937,Fluxicon Disco,Variant 190,190,2012-03-06T07:15:00.000,2012-03-06T06:00:00.000
Turning & Milling,Case70,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 190,190,2012-03-06T12:00:00.000,2012-03-06T10:00:00.000
Turning & Milling Q.C.,Case70,ID4287,Turning & Milling Q.C.,ID4287,Fluxicon Disco,Variant 190,190,2012-03-06T20:00:00.000,2012-03-06T13:00:00.000
Turning & Milling,Case70,ID4132,Turning & Milling,ID4132,Fluxicon Disco,Variant 190,190,2012-03-06T14:40:00.000,2012-03-06T13:00:00.000
Turning & Milling Q.C.,Case70,ID4287,Turning & Milling Q.C.,ID4287,Fluxicon Disco,Variant 190,190,2012-03-06T21:04:00.000,2012-03-06T19:20:00.000
Turning & Milling,Case70,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 190,190,2012-03-07T09:37:00.000,2012-03-07T03:01:00.000
Turning & Milling Q.C.,Case70,ID4287,Turning & Milling Q.C.,ID4287,Fluxicon Disco,Variant 190,190,2012-03-07T13:25:00.000,2012-03-07T12:57:00.000
Turning & Milling,Case70,ID4219,Turning & Milling,ID4219,Fluxicon Disco,Variant 190,190,2012-03-20T02:00:00.000,2012-03-19T13:49:00.000
Turning & Milling,Case70,ID4219,Turning & Milling,ID4219,Fluxicon Disco,Variant 190,190,2012-03-21T00:30:00.000,2012-03-20T13:00:00.000
Turning & Milling Q.C.,Case70,ID4287,Turning & Milling Q.C.,ID4287,Fluxicon Disco,Variant 190,190,2012-03-20T17:35:00.000,2012-03-20T16:02:00.000
Turning & Milling,Case70,ID0997,Turning & Milling,ID0997,Fluxicon Disco,Variant 190,190,2012-03-21T05:50:00.000,2012-03-21T01:28:00.000
Turning & Milling,Case70,ID4219,Turning & Milling,ID4219,Fluxicon Disco,Variant 190,190,2012-03-21T21:37:00.000,2012-03-21T13:16:00.000
Turning & Milling Q.C.,Case70,ID4287,Turning & Milling Q.C.,ID4287,Fluxicon Disco,Variant 190,190,2012-03-21T16:56:00.000,2012-03-21T16:00:00.000
Turning & Milling,Case70,ID0997,Turning & Milling,ID0997,Fluxicon Disco,Variant 190,190,2012-03-22T12:44:00.000,2012-03-22T02:37:00.000
Turning & Milling,Case70,ID4219,Turning & Milling,ID4219,Fluxicon Disco,Variant 190,190,2012-03-22T18:42:00.000,2012-03-22T13:33:00.000
Turning Q.C.,Case70,ID4287,Turning Q.C.,ID4287,Fluxicon Disco,Variant 190,190,2012-03-22T16:30:00.000,2012-03-22T15:30:00.000
Turning & Milling,Case70,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 190,190,2012-03-22T23:47:00.000,2012-03-22T17:44:00.000
Turning & Milling,Case70,ID4219,Turning & Milling,ID4219,Fluxicon Disco,Variant 190,190,2012-03-23T02:06:00.000,2012-03-22T18:42:00.000
Turning & Milling,Case70,ID4219,Turning & Milling,ID4219,Fluxicon Disco,Variant 190,190,2012-03-23T03:26:00.000,2012-03-23T02:07:00.000
Turning & Milling,Case70,ID0997,Turning & Milling,ID0997,Fluxicon Disco,Variant 190,190,2012-03-23T12:47:00.000,2012-03-23T02:11:00.000
Turning & Milling,Case70,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 190,190,2012-03-24T14:06:00.000,2012-03-24T12:45:00.000
Turning & Milling,Case70,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 190,190,2012-03-24T18:05:00.000,2012-03-24T14:07:00.000
Turning & Milling,Case70,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 190,190,2012-03-24T21:51:00.000,2012-03-24T18:05:00.000
Turning Q.C.,Case70,ID4287,Turning Q.C.,ID4287,Fluxicon Disco,Variant 190,190,2012-03-25T16:00:00.000,2012-03-25T14:00:00.000
Turning & Milling,Case70,ID0997,Turning & Milling,ID0997,Fluxicon Disco,Variant 190,190,2012-03-25T22:51:00.000,2012-03-25T16:34:00.000
Turning & Milling,Case70,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 190,190,2012-03-26T06:48:00.000,2012-03-26T00:01:00.000
Turning & Milling Q.C.,Case70,ID4287,Turning & Milling Q.C.,ID4287,Fluxicon Disco,Variant 190,190,2012-03-26T16:53:00.000,2012-03-26T14:00:00.000
Turning Q.C.,Case70,ID4287,Turning Q.C.,ID4287,Fluxicon Disco,Variant 190,190,2012-03-27T01:04:00.000,2012-03-26T18:21:00.000
Turning & Milling,Case70,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 190,190,2012-03-27T06:46:00.000,2012-03-26T23:46:00.000
Grinding Rework,Case70,ID4528,Grinding Rework,ID4528,Fluxicon Disco,Variant 190,190,2012-03-27T06:00:00.000,2012-03-27T04:30:00.000
Turning & Milling,Case70,ID4219,Turning & Milling,ID4219,Fluxicon Disco,Variant 190,190,2012-03-27T09:29:00.000,2012-03-27T07:04:00.000
Turning Q.C.,Case70,ID4287,Turning Q.C.,ID4287,Fluxicon Disco,Variant 190,190,2012-03-27T18:01:00.000,2012-03-27T14:00:00.000
Turning & Milling,Case70,ID0997,Turning & Milling,ID0997,Fluxicon Disco,Variant 190,190,2012-03-27T16:30:00.000,2012-03-27T14:49:00.000
Turning & Milling,Case70,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 190,190,2012-03-27T22:30:00.000,2012-03-27T15:00:00.000
Turning & Milling,Case70,ID4219,Turning & Milling,ID4219,Fluxicon Disco,Variant 190,190,2012-03-28T07:04:00.000,2012-03-27T23:00:00.000
Turning & Milling,Case70,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 190,190,2012-03-28T22:32:00.000,2012-03-28T14:14:00.000
Turning & Milling,Case70,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 190,190,2012-03-29T07:54:00.000,2012-03-28T23:14:00.000
Turning & Milling,Case70,ID4219,Turning & Milling,ID4219,Fluxicon Disco,Variant 190,190,2012-03-29T09:23:00.000,2012-03-29T01:56:00.000
Turning & Milling,Case70,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 190,190,2012-03-29T15:21:00.000,2012-03-29T14:00:00.000
Turning & Milling,Case70,ID0997,Turning & Milling,ID0997,Fluxicon Disco,Variant 190,190,2012-03-29T22:00:00.000,2012-03-29T14:16:00.000
Turning Q.C.,Case70,ID4287,Turning Q.C.,ID4287,Fluxicon Disco,Variant 190,190,2012-03-29T22:32:00.000,2012-03-29T20:25:00.000
Turning & Milling,Case70,ID4219,Turning & Milling,ID4219,Fluxicon Disco,Variant 190,190,2012-03-30T07:47:00.000,2012-03-29T23:30:00.000
Turning Q.C.,Case70,ID4287,Turning Q.C.,ID4287,Fluxicon Disco,Variant 190,190,2012-03-30T14:40:00.000,2012-03-30T13:00:00.000
End,Case70,End,End,End,Fluxicon Disco,Variant 190,190,2012-03-30T14:40:00.000,2012-03-30T14:40:00.000
Start,Case71,Start,Start,Start,Fluxicon Disco,Variant 191,191,2012-03-15T16:03:00.000,2012-03-15T16:03:00.000
Turning & Milling,Case71,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 191,191,2012-03-15T18:26:00.000,2012-03-15T16:03:00.000
Turning & Milling,Case71,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 191,191,2012-03-15T21:43:00.000,2012-03-15T18:26:00.000
Packing,Case71,ID4820,Packing,ID4820,Fluxicon Disco,Variant 191,191,2012-03-22T07:00:00.000,2012-03-22T06:00:00.000
Turning Q.C.,Case71,ID4618,Turning Q.C.,ID4618,Fluxicon Disco,Variant 191,191,2012-03-22T15:47:00.000,2012-03-22T15:43:00.000
Laser Marking,Case71,ID0998,Laser Marking,ID0998,Fluxicon Disco,Variant 191,191,2012-03-22T17:00:00.000,2012-03-22T16:24:00.000
Flat Grinding,Case71,ID0998,Flat Grinding,ID0998,Fluxicon Disco,Variant 191,191,2012-03-22T20:50:00.000,2012-03-22T20:49:00.000
Final Inspection Q.C.,Case71,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 191,191,2012-03-22T22:06:00.000,2012-03-22T20:51:00.000
End,Case71,End,End,End,Fluxicon Disco,Variant 191,191,2012-03-22T22:06:00.000,2012-03-22T22:06:00.000
Start,Case72,Start,Start,Start,Fluxicon Disco,Variant 192,192,2012-02-06T13:48:00.000,2012-02-06T13:48:00.000
Turning & Milling,Case72,ID4219,Turning & Milling,ID4219,Fluxicon Disco,Variant 192,192,2012-02-06T23:22:00.000,2012-02-06T13:48:00.000
Turning & Milling,Case72,ID4219,Turning & Milling,ID4219,Fluxicon Disco,Variant 192,192,2012-02-07T00:09:00.000,2012-02-06T23:23:00.000
Turning & Milling Q.C.,Case72,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 192,192,2012-02-07T15:50:00.000,2012-02-07T14:24:00.000
Flat Grinding,Case72,ID4882,Flat Grinding,ID4882,Fluxicon Disco,Variant 192,192,2012-02-12T07:15:00.000,2012-02-12T06:00:00.000
Flat Grinding,Case72,ID0998,Flat Grinding,ID0998,Fluxicon Disco,Variant 192,192,2012-02-12T16:47:00.000,2012-02-12T16:46:00.000
Laser Marking,Case72,ID0998,Laser Marking,ID0998,Fluxicon Disco,Variant 192,192,2012-02-12T20:13:00.000,2012-02-12T16:47:00.000
Flat Grinding,Case72,ID4882,Flat Grinding,ID4882,Fluxicon Disco,Variant 192,192,2012-02-12T21:27:00.000,2012-02-12T20:12:00.000
Packing,Case72,ID4820,Packing,ID4820,Fluxicon Disco,Variant 192,192,2012-02-14T07:00:00.000,2012-02-14T06:00:00.000
Packing,Case72,ID4820,Packing,ID4820,Fluxicon Disco,Variant 192,192,2012-02-14T07:00:00.000,2012-02-14T06:00:00.000
Final Inspection Q.C.,Case72,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 192,192,2012-02-14T18:39:00.000,2012-02-14T18:38:00.000
End,Case72,End,End,End,Fluxicon Disco,Variant 192,192,2012-02-14T18:39:00.000,2012-02-14T18:39:00.000
Start,Case73,Start,Start,Start,Fluxicon Disco,Variant 193,193,2012-02-08T12:56:00.000,2012-02-08T12:56:00.000
Turning & Milling,Case73,ID4932,Turning & Milling,ID4932,Fluxicon Disco,Variant 193,193,2012-02-08T13:04:00.000,2012-02-08T12:56:00.000
Turning & Milling,Case73,ID4429,Turning & Milling,ID4429,Fluxicon Disco,Variant 193,193,2012-02-08T22:34:00.000,2012-02-08T13:22:00.000
Turning & Milling,Case73,ID4167,Turning & Milling,ID4167,Fluxicon Disco,Variant 193,193,2012-02-09T05:45:00.000,2012-02-09T02:16:00.000
Turning & Milling,Case73,ID4529,Turning & Milling,ID4529,Fluxicon Disco,Variant 193,193,2012-02-09T08:46:00.000,2012-02-09T05:53:00.000
Turning & Milling,Case73,ID4429,Turning & Milling,ID4429,Fluxicon Disco,Variant 193,193,2012-02-09T15:09:00.000,2012-02-09T12:58:00.000
Turning & Milling,Case73,ID4932,Turning & Milling,ID4932,Fluxicon Disco,Variant 193,193,2012-02-09T16:26:00.000,2012-02-09T15:10:00.000
Turning & Milling,Case73,ID4932,Turning & Milling,ID4932,Fluxicon Disco,Variant 193,193,2012-02-09T22:05:00.000,2012-02-09T16:27:00.000
Turning & Milling Q.C.,Case73,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 193,193,2012-02-09T17:55:00.000,2012-02-09T16:53:00.000
Turning & Milling,Case73,ID4167,Turning & Milling,ID4167,Fluxicon Disco,Variant 193,193,2012-02-10T03:36:00.000,2012-02-09T23:14:00.000
Turning & Milling,Case73,ID0997,Turning & Milling,ID0997,Fluxicon Disco,Variant 193,193,2012-02-10T04:43:00.000,2012-02-10T02:15:00.000
Turning & Milling Q.C.,Case73,ID4618,Turning & Milling Q.C.,ID4618,Fluxicon Disco,Variant 193,193,2012-02-10T14:09:00.000,2012-02-10T13:47:00.000
Laser Marking,Case73,ID0998,Laser Marking,ID0998,Fluxicon Disco,Variant 193,193,2012-02-15T20:40:00.000,2012-02-15T20:20:00.000
Round Grinding,Case73,ID4355,Round Grinding,ID4355,Fluxicon Disco,Variant 193,193,2012-02-16T21:28:00.000,2012-02-16T19:39:00.000
Round Grinding,Case73,ID4355,Round Grinding,ID4355,Fluxicon Disco,Variant 193,193,2012-02-16T22:02:00.000,2012-02-16T21:28:00.000
Round Grinding,Case73,ID4385,Round Grinding,ID4385,Fluxicon Disco,Variant 193,193,2012-02-17T02:13:00.000,2012-02-16T22:03:00.000
Round Grinding,Case73,ID4385,Round Grinding,ID4385,Fluxicon Disco,Variant 193,193,2012-02-17T03:07:00.000,2012-02-17T02:13:00.000
Round Grinding,Case73,ID4385,Round Grinding,ID4385,Fluxicon Disco,Variant 193,193,2012-02-17T05:30:00.000,2012-02-17T03:15:00.000
Round Grinding,Case73,ID4618,Round Grinding,ID4618,Fluxicon Disco,Variant 193,193,2012-02-17T18:13:00.000,2012-02-17T17:49:00.000
Packing,Case73,ID4820,Packing,ID4820,Fluxicon Disco,Variant 193,193,2012-02-19T07:00:00.000,2012-02-19T06:00:00.000
Final Inspection Q.C.,Case73,ID4618,Final Inspection Q.C.,ID4618,Fluxicon Disco,Variant 193,193,2012-02-19T19:58:00.000,2012-02-19T15:00:00.000
End,Case73,End,End,End,Fluxicon Disco,Variant 193,193,2012-02-19T19:58:00.000,2012-02-19T19:58:00.000
Start,Case74,Start,Start,Start,Fluxicon Disco,Variant 194,194,2012-01-31T06:00:00.000,2012-01-31T06:00:00.000
Packing,Case74,ID4820,Packing,ID4820,Fluxicon Disco,Variant 194,194,2012-01-31T07:00:00.000,2012-01-31T06:00:00.000
Final Inspection Q.C.,Case74,ID4287,Final Inspection Q.C.,ID4287,Fluxicon Disco,Variant 194,194,2012-01-31T14:40:00.000,2012-01-31T14:04:00.000
Final Inspection Q.C.,Case74,ID4287,Final Inspection Q.C.,ID4287,Fluxicon Disco,Variant 194,194,2012-01-31T22:26:00.000,2012-01-31T21:11:00.000
End,Case74,End,End,End,Fluxicon Disco,Variant 194,194,2012-01-31T22:26:00.000,2012-01-31T22:26:00.000
Start,Case75,Start,Start,Start,Fluxicon Disco,Variant 195,195,2012-02-02T15:16:00.000,2012-02-02T15:16:00.000
Turning & Milling,Case75,ID0997,Turning & Milling,ID0997,Fluxicon Disco,Variant 195,195,2012-02-02T16:20:00.000,2012-02-02T15:16:00.000
Turning & Milling,Case75,ID0997,Turning & Milling,ID0997,Fluxicon Disco,Variant 195,195,2012-02-02T22:00:00.000,2012-02-02T17:41:00.000
Turning & Milling,Case75,ID4219,Turning & Milling,ID4219,Fluxicon Disco,Variant 195,195,2012-02-03T01:38:00.000,2012-02-02T22:13:00.000
Turning & Milling,Case75,ID4219,Turning & Milling,ID4219,Fluxicon Disco,Variant 195,195,2012-02-03T06:00:00.000,2012-02-03T03:00:00.000
Turning & Milling,Case75,ID0997,Turning & Milling,ID0997,Fluxicon Disco,Variant 195,195,2012-02-03T16:30:00.000,2012-02-03T13:00:00.000
Turning & Milling,Case75,ID0997,Turning & Milling,ID0997,Fluxicon Disco,Variant 195,195,2012-02-03T17:30:00.000,2012-02-03T16:30:00.000
Turning & Milling Q.C.,Case75,ID4493,Turning & Milling Q.C.,ID4493,Fluxicon Disco,Variant 195,195,2012-02-05T18:50:00.000,2012-02-05T17:30:00.000
Laser Marking,Case75,ID0998,Laser Marking,ID0998,Fluxicon Disco,Variant 195,195,2012-02-16T17:52:00.000,2012-02-16T17:51:00.000
Lapping,Case75,ID4882,Lapping,ID4882,Fluxicon Disco,Variant 195,195,2012-02-16T20:53:00.000,2012-02-16T20:15:00.000
Round Grinding,Case75,ID4872,Round Grinding,ID4872,Fluxicon Disco,Variant 195,195,2012-02-17T14:30:00.000,2012-02-17T13:00:00.000
Round Grinding,Case75,ID4872,Round Grinding,ID4872,Fluxicon Disco,Variant 195,195,2012-02-17T18:30:00.000,2012-02-17T14:30:00.000
Round Grinding,Case75,ID4528,Round Grinding,ID4528,Fluxicon Disco,Variant 195,195,2012-02-19T18:00:00.000,2012-02-19T15:20:00.000
Packing,Case75,ID4820,Packing,ID4820,Fluxicon Disco,Variant 195,195,2012-02-21T07:00:00.000,2012-02-21T06:00:00.000
Final Inspection Q.C.,Case75,ID4493,Final Inspection Q.C.,ID4493,Fluxicon Disco,Variant 195,195,2012-02-21T16:20:00.000,2012-02-21T15:30:00.000
End,Case75,End,End,End,Fluxicon Disco,Variant 195,195,2012-02-21T16:20:00.000,2012-02-21T16:20:00.000
Start,Case76,Start,Start,Start,Fluxicon Disco,Variant 196,196,2012-02-19T18:00:00.000,2012-02-19T18:00:00.000
Round Grinding,Case76,ID4528,Round Grinding,ID4528,Fluxicon Disco,Variant 196,196,2012-02-19T18:30:00.000,2012-02-19T18:00:00.000
Packing,Case76,ID4820,Packing,ID4820,Fluxicon Disco,Variant 196,196,2012-02-21T07:00:00.000,2012-02-21T06:00:00.000
Final Inspection Q.C.,Case76,ID4493,Final Inspection Q.C.,ID4493,Fluxicon Disco,Variant 196,196,2012-02-21T16:19:00.000,2012-02-21T15:18:00.000
End,Case76,End,End,End,Fluxicon Disco,Variant 196,196,2012-02-21T16:19:00.000,2012-02-21T16:19:00.000
Start,Case77,Start,Start,Start,Fluxicon Disco,Variant 197,197,2012-01-31T15:35:00.000,2012-01-31T15:35:00.000
Turning & Milling,Case77,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 197,197,2012-01-31T22:01:00.000,2012-01-31T15:35:00.000
Turning & Milling,Case77,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 197,197,2012-02-01T22:04:00.000,2012-02-01T16:48:00.000
Turning & Milling,Case77,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 197,197,2012-02-02T05:42:00.000,2012-02-01T22:06:00.000
Turning & Milling,Case77,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 197,197,2012-02-03T05:40:00.000,2012-02-02T22:22:00.000
Turning & Milling,Case77,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 197,197,2012-02-05T12:38:00.000,2012-02-05T08:13:00.000
Turning & Milling,Case77,ID4132,Turning & Milling,ID4132,Fluxicon Disco,Variant 197,197,2012-02-05T23:47:00.000,2012-02-05T13:11:00.000
Turning & Milling Q.C.,Case77,ID4163,Turning & Milling Q.C.,ID4163,Fluxicon Disco,Variant 197,197,2012-02-05T18:00:00.000,2012-02-05T15:00:00.000
Turning & Milling,Case77,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 197,197,2012-02-06T12:39:00.000,2012-02-06T02:34:00.000
Turning & Milling,Case77,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 197,197,2012-02-06T23:49:00.000,2012-02-06T12:58:00.000
Turning & Milling,Case77,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 197,197,2012-02-07T12:31:00.000,2012-02-07T02:16:00.000
Turning & Milling,Case77,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 197,197,2012-02-07T15:21:00.000,2012-02-07T13:11:00.000
Turning & Milling,Case77,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 197,197,2012-02-07T21:43:00.000,2012-02-07T15:21:00.000
Turning & Milling,Case77,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 197,197,2012-02-08T06:00:00.000,2012-02-08T02:17:00.000
Round Grinding,Case77,ID4445,Round Grinding,ID4445,Fluxicon Disco,Variant 197,197,2012-02-08T07:30:00.000,2012-02-08T06:00:00.000
Turning & Milling,Case77,ID4641,Turning & Milling,ID4641,Fluxicon Disco,Variant 197,197,2012-02-08T12:30:00.000,2012-02-08T06:00:00.000
Round Grinding,Case77,ID4445,Round Grinding,ID4445,Fluxicon Disco,Variant 197,197,2012-02-08T12:00:00.000,2012-02-08T07:30:00.000
Turning & Milling,Case77,ID3846,Turning & Milling,ID3846,Fluxicon Disco,Variant 197,197,2012-02-08T23:50:00.000,2012-02-08T17:40:00.000
Turning & Milling Q.C.,Case77,ID4163,Turning & Milling Q.C.,ID4163,Fluxicon Disco,Variant 197,197,2012-02-08T20:11:00.000,2012-02-08T19:20:00.000
Laser Marking,Case77,ID0998,Laser Marking,ID0998,Fluxicon Disco,Variant 197,197,2012-02-08T21:27:00.000,2012-02-08T20:12:00.000
Round Grinding,Case77,ID4528,Round Grinding,ID4528,Fluxicon Disco,Variant 197,197,2012-02-08T23:40:00.000,2012-02-08T22:00:00.000
